bigram,tf_idf
bonnes nouvelles,0.002179105909033792
jean lesage,0.0021779956054402356
festival du,0.0021766895470599575
du jour,0.002171941696739021
from quebec,0.002171774719927805
est devenu,0.0021694878506665675
je me,0.0021682048563779546
le lancement,0.0021666686664025196
sera avec,0.0021650783721425884
faites le,0.0021648568217262224
落 https,0.0021604145371217384
la création,0.002156302029354563
la voix,0.002154198428668721
chance to,0.0021518871203409654
les jeunes,0.0021511506259904926
de gagner,0.002151054673664557
air canada,0.0021499148249729816
sortie en,0.0021491359563809097
financement de,0.0021468143433639696
le plaisir,0.0021465052435507975
bon et,0.002145513004068213
for sharing,0.0021437485410858085
vieille capitale,0.002140775931022157
de hockey,0.002140673337519882
fête des,0.002140673337519882
again https,0.0021381559760552016
dès aujourd'hui,0.0021379424579043354
les artisans,0.002137205096613696
le devoir,0.0021363976004340835
saint roch,0.0021358908856838965
place d'youville,0.0021347158859836954
réservez votre,0.002134457418569521
rencontre de,0.0021342158340562317
with my,0.00213403757951731
passe une,0.002128192221088746
vraiment une,0.0021222238206316936
de vélo,0.002121260731076576
me too,0.0021198550596210047
mon chum,0.0021197772472924784
and https,0.002115606768439772
chez les,0.0021152906744837355
du quartier,0.0021141776103013018
la terrasse,0.002112933504435431
du ch,0.0021119665763901386
de laisser,0.002111476635192255
du 23,0.002111476635192255
en conférence,0.002111476635192255
le cadeau,0.0021110735577917
y serez,0.0021110735577917
des neiges,0.002108297187281538
du match,0.002107151195656714
à lire,0.002106459249387957
de grands,0.002105887720934051
lol http,0.0021054732262539705
ce vendredi,0.002104436123382111
to quebec,0.002104297793959463
of your,0.0021024865275566687
du parc,0.00209918540319733
site internet,0.0020986581989499353
eugenie bouchard,0.002098552182130564
i believe,0.0020973121695002967
réflexion sur,0.0020958238121615395
vais aller,0.002094773747286118
site web,0.0020941006427321824
la pause,0.002091297137928413
comité de,0.002088357429758832
de livres,0.0020881447926979794
le 15,0.0020877553463457227
l’université laval,0.0020865545938120846
la cote,0.0020856486056327044
accès au,0.002084458086042378
la production,0.002084040370544605
2015 http,0.0020830212503656566
ce mercredi,0.0020812436292015207
au chocolat,0.002078617291878315
we need,0.0020776829400983177
en raison,0.002077296010306622
gens de,0.0020760166638882343
en direction,0.002075619258732469
sont sur,0.0020753574863623257
de publier,0.0020736362976683763
à l'émission,0.0020720428656896884
me the,0.0020702437174660564
les http,0.0020669785372367596
feq http,0.002065041191287089
https t.co,0.0020646524090730577
billet sur,0.002063105245234535
love to,0.002061581092511441
à 18h30,0.002060428351173761
en présence,0.002060428351173761
la bonne,0.0020568165595250603
saint paul,0.002054277708348714
vous attend,0.002054183079963716
this is,0.0020522067128960976
wait to,0.002050964715335684
perte de,0.0020500525579434862
recherche sur,0.002049955984010795
a free,0.002049830661688529
grand jour,0.002046241256281945
justin bieber,0.002046241256281945
la culture,0.002046068729527404
disponible http,0.0020444108605660594
au profit,0.0020395442427579764
la route,0.0020374557720029603
bonne st,0.0020357879243520045
premier match,0.0020357879243520045
sur google,0.0020357879243520045
cette semaine,0.0020350796374553662
de noel,0.002031279889569228
montréal http,0.0020308281220668516
les grands,0.002030544926271434
développement des,0.002029962342049665
québec par,0.002029856654247493
courez la,0.002029432200205985
date limite,0.002027993845681035
montréal https,0.0020277006975862413
que ca,0.002027587782262816
tour au,0.0020270857421646445
get a,0.0020266884889363315
septembre http,0.0020243010526513824
du moment,0.0020235581522431165
what you,0.0020232833767008618
de circulation,0.0020232782242754835
you're a,0.0020227441478022218
pour y,0.002021948567022056
protection des,0.0020202312359901206
artisans de,0.0020200033040007545
reste des,0.0020198367760915358
love is,0.002017602283530082
plein de,0.002016716502650512
video to,0.0020138480333441976
photos http,0.002011749223530305
limoilou http,0.0020107981779586784
glad you,0.0020030635268570604
du festivaleteqc,0.0020006388558826806
one and,0.0020006388558826806
au show,0.0019997315504777396
in toronto,0.0019997315504777396
j'ai vraiment,0.0019997315504777396
mon compte,0.0019997315504777396
to http,0.0019997315504777396
le mercredi,0.001999535256432911
découvrez les,0.001998428232642975
17 h,0.0019969110081151315
game for,0.001995234838502099
to send,0.0019933921496265525
de 20,0.001993220835967286
semaine le,0.0019905788356768153
de julie,0.001988144020203201
dès 19h,0.001988144020203201
midi au,0.001988144020203201
venez voir,0.001988144020203201
pont de,0.00198700604897385
10 avril,0.001984547589712718
cadre des,0.0019806159332549323
en vacances,0.0019783080793957246
de musique,0.0019782015627655904
serez vous,0.001977931931181039
like that,0.0019771838860608653
gratuit http,0.0019748973046450733
follow me,0.001973759651549494
la fête,0.0019729468668421607
recette de,0.0019723457438219415
céline dion,0.0019695753327055357
de notre,0.001968674384941336
avez manqué,0.0019635599298446797
rt nicoduretour,0.001963285287207141
de l'ordre,0.0019604316665639875
la recherche,0.001957548108445478
nous venons,0.001955361829121324
bonjour à,0.0019550827395249507
de star,0.0019525061521552917
sur linkedin,0.0019521141574931802
congrès de,0.0019518109382971036
bon show,0.001948653521260113
day in,0.0019476708072827178
non le,0.001942528141940826
passez le,0.001942528141940826
prend de,0.001942528141940826
soir dès,0.001942528141940826
à 4,0.0019423961942046709
match de,0.0019409448131288796
table de,0.001940370835117196
pour jaser,0.0019387505703232929
la conférence,0.001938404414283713
coming up,0.0019382468824022821
l'ancienne lorette,0.0019350987082125716
voici les,0.0019335362813960575
for the,0.001931207718907612
le parc,0.0019277722478095857
un marché,0.0019276568928040473
me a,0.0019270146054177373
matin dans,0.0019255433380298505
all our,0.001925386402726588
parc de,0.0019252717077700792
get it,0.0019246625618284845
sur mon,0.001923627180339493
il n'est,0.0019226834302603036
décembre http,0.0019204281556570793
des congrès,0.0019204281556570793
nous ce,0.0019204281556570793
salon du,0.0019204281556570793
ventes de,0.0019193218169365326
ont pris,0.0019191203678683563
you my,0.0019189052036606286
et de,0.0019185723400909531
festival d’été,0.0019182859642106569
la politique,0.001916917633889393
septembre https,0.0019162801137867897
citoyens de,0.0019137107022503721
des conseils,0.0019134489990132995
les services,0.0019127385362119585
des films,0.0019125989409358283
heureuse de,0.0019121516225296426
tu vois,0.0019121516225296426
vous aussi,0.0019097466418665399
du 7,0.0019078378414449772
les produits,0.0019075734473314883
le pen,0.0019064196272134816
note que,0.001903002648569987
la porte,0.0019026100697953363
14 octobre,0.0019016747158276113
quartier saint,0.001900401653352645
la 1ere,0.0018987746644271548
séance de,0.0018987746644271548
aux jeux,0.0018980132270319768
it out,0.0018974517176514132
promo de,0.0018968489178053608
avant goût,0.0018934322959652642
the support,0.0018932280674375476
sur scène,0.0018925390610978917
une chanson,0.0018912898669357224
soirée avec,0.0018896641792814858
to enter,0.001889058357392124
au festivaleteqc,0.0018881046852940102
à 19h30,0.0018859787291244244
you like,0.0018834270127410446
du tourisme,0.0018817205449998475
d'accord avec,0.0018812703403896518
la chance,0.001880144393919297
notre blogue,0.0018799149852299136
formation en,0.0018776154376953511
my little,0.001875891763182288
à combler,0.0018735807449604114
city for,0.001873099552750654
les quatre,0.001873099552750654
that i,0.0018712004375313327
7 à,0.0018702841392875308
après 3,0.0018702841392875308
ce lundi,0.0018694721370717826
de l'an,0.0018686305834876517
maintenant http,0.0018686305834876517
charte des,0.0018684256291703245
instagram https,0.001867661489782636
merci mon,0.0018672794085099961
de rimouski,0.0018660429364854366
des journées,0.001863664551866202
can't wait,0.0018636058542910554
des citoyens,0.0018621732663930614
how we,0.0018610839511882418
let us,0.001860981473526108
merci rt,0.0018590476651625775
2 en,0.001856737458475085
faites vite,0.001856737458475085
i was,0.0018566968153916764
remis à,0.001851311015660069
des mères,0.0018507009783521567
show à,0.0018507009783521567
te voir,0.0018507009783521567
mode de,0.001849402591442521
étudiants en,0.001847040914790569
il vous,0.0018469556310029894
park https,0.0018465004940982212
présentation de,0.0018463433705021343
vous parle,0.001844576498721324
projet de,0.0018430177710181217
on the,0.0018392006393887377
toi aussi,0.0018389445453459868
rt zaptele,0.001838330508783914
a wonderful,0.001838328883567018
est avec,0.001836321386695134
pour fêter,0.001836321386695134
a blast,0.001833725417633885
à ses,0.0018327351110919003
news https,0.0018324390670205006
à place,0.001830946986053718
marque de,0.0018299327168326807
les journées,0.0018293573298274115
noël http,0.0018290469037954382
recherche de,0.0018289214651432165
19h au,0.0018278937235327102
ceci http,0.0018275096769352006
vos commentaires,0.0018265952541829402
le projet,0.0018254161344333664
de soccer,0.00182484898465318
les artistes,0.0018240023623222574
du dr,0.0018210426360301425
un candidat,0.0018206765485273002
prise de,0.0018204205253820427
excited to,0.0018185365173023704
10 de,0.001816286946167639
4 de,0.001816286946167639
à 21h,0.001816286946167639
de philippe,0.001816286946167639
demain soir,0.001814695466422669
the old,0.001813035516072804
prochain http,0.0018118133361367376
life is,0.0018117632410697261
a happy,0.0018116962138690752
la façon,0.0018115365589199356
quoi la,0.0018115365589199356
cabane à,0.0018086337538647632
this morning,0.0018062258705568617
notre site,0.0018058316096632675
on parle,0.0018053589083230107
de st,0.0018048614601806554
les billets,0.0018044210488259453
is a,0.0018036499126579814
demi finale,0.0018024997863875063
i miss,0.001801994598866873
profit de,0.0017984964973662332
service de,0.0017973501589361445
6 novembre,0.0017968970276038044
grand nombre,0.001796711164355741
la photo,0.0017964990075569527
on air,0.0017961394485945966
la revue,0.0017954923938614106
rt kimauclair,0.0017953457683494594
pierre luc,0.001793977017059534
will be,0.0017924954492657963
avec nous,0.0017916096401295655
sur terre,0.001790663917744583
live on,0.0017900213838641028
pour québec,0.0017889249208214253
en service,0.001788350547053106
fait un,0.0017868706301312123
à vie,0.0017852288559677364
nous vous,0.0017846703745261967
le gouvernement,0.0017835823741070486
rt huffpostquebec,0.001782890765681659
travaux de,0.0017827031005021984
i have,0.0017788394967478793
août à,0.001777307691965201
la lune,0.001777307691965201
notre nouvelle,0.0017755613168214661
que tu,0.0017755184358512362
lévis https,0.0017751370950850386
les doigts,0.0017737000057104699
très hâte,0.0017737000057104699
une jeune,0.0017737000057104699
à sucre,0.0017732138590228089
you there,0.0017726121711368066
to vote,0.0017721780252175216
vos billets,0.0017720639220295618
manquer http,0.001772049713446518
would like,0.001769722167595196
plaisir de,0.0017683274099534005
via lp_affaires,0.0017673420692734102
merci aux,0.0017665198311914456
cet après,0.0017658464372497524
your life,0.0017633577874582506
luck to,0.001762877178488356
2017 à,0.0017590680041384946
extrait de,0.00175833708414162
la section,0.00175833708414162
des arts,0.001756710363762517
très beau,0.001756096178541617
janvier 2015,0.0017560125609967971
le sous,0.0017559769117101638
première de,0.0017556998769682171
dommage que,0.0017552521240684934
via metromontreal,0.0017550179961108008
début de,0.0017541328256972303
la presse,0.001753962635310395
to our,0.001753922103853954
youtube http,0.0017515911530178799
wish i,0.001748691464217694
have you,0.001746490761863622
le matin,0.0017461826460701674
shout out,0.00174584345539283
bell https,0.0017455924232074556
merci beaucoup,0.0017455887641768524
a vraiment,0.0017446716671137012
centre bell,0.0017444631433853838
offre de,0.0017442732384039656
photo à,0.0017439073833749317
you again,0.0017438702037624308
un temps,0.001743575818509727
grande fête,0.0017431637365146586
all that,0.0017419458040084921
recherche d'un,0.0017411150927314678
ligne http,0.0017359734674658655
à soir,0.0017351906897467289
mon père,0.0017351538173043506
available on,0.0017347233981611365
jeudi le,0.001733648022267162
km de,0.0017308846452163526
3 mai,0.001729732766712032
8 http,0.001729732766712032
aux prix,0.001729732766712032
some people,0.0017283344080104698
du théâtre,0.0017276326010316136
de participation,0.0017255234928236552
c'est important,0.0017249771876575361
radio à,0.0017234611551396385
vous cherchez,0.0017223855537645701
3 de,0.0017213744088241823
centre des,0.0017213744088241823
rt mcgilles,0.0017210529018332574
être dans,0.0017192466974856574
une ville,0.0017192466974856574
vous ce,0.0017192466974856574
congratulations to,0.0017190390842073682
de bénévoles,0.001718120592810745
world cup,0.0017171770001296284
out to,0.0017163269177579877
my new,0.0017154477500030568
elle se,0.001713525211709963
2 juin,0.0017127584503013158
soir nous,0.001712077685656179
du feq,0.0017108223591764196
gratuit pour,0.0017099968744310188
now http,0.001709986401384809
suivez nous,0.001709986401384809
procurez vous,0.0017080120686639114
vient tout,0.0017080120686639114
l'assemblée nationale,0.0017075695276234598
info http,0.0017072543315331697
résultats de,0.00170710561863073
numérique http,0.0017069966631476383
matin de,0.0017065713337389742
viens de,0.0017064708280069105
à 16h,0.0017033603484636452
le 1,0.0017033603484636452
mai à,0.0017033603484636452
disponible à,0.001702778321152991
direct de,0.00170225411131868
chance pour,0.0017016704062265732
not be,0.0017016704062265732
15 minutes,0.0017008775757000995
6 3,0.0016998320493837682
et plus,0.0016993558709612491
le festivaleteqc,0.0016986248298981284
i know,0.0016967436955517487
le match,0.001696723863867292
le québec,0.001696118631994476
québec et,0.001696118631994476
en http,0.0016949220253223215
de mars,0.001694852599654878
17 juin,0.0016932255835784033
québec sur,0.0016925827865497593
pendant les,0.0016889905048995545
lundi prochain,0.001688966309381767
portes ouvertes,0.0016886488068159357
québec canada,0.0016886052689294607
for me,0.0016866241872969653
liste des,0.0016865310108501235
à 10h,0.001685644054839625
jeudi à,0.001685644054839625
la ligue,0.001685644054839625
sommes en,0.001685644054839625
2 0,0.0016846480071028912
are going,0.0016843666266105404
ottawa http,0.001683160028741934
ben là,0.001682796204786732
la st,0.0016800615137311879
get your,0.0016800491228195344
en avance,0.0016784044422262152
à l'ère,0.0016770935428284223
la séance,0.0016770935428284223
au musée,0.001674411949967454
les entreprises,0.0016718210056427627
détails http,0.0016712198995140087
offre d'emploi,0.0016705992866640847
semaine du,0.001670093573785439
l'art de,0.0016682158438302145
les amateurs,0.0016682158438302145
la bienvenue,0.0016675127781632319
et non,0.0016672463788440098
c'était un,0.0016658249205947267
amp cie,0.0016656171095841747
la solidarité,0.0016652563117549404
tapis rouge,0.0016638108392421024
texte à,0.0016635440128837655
votre participation,0.0016635440128837655
feq https,0.0016621568368537052
am not,0.001661468042817771
ste anne,0.0016608662058490802
bonne nouvelle,0.0016605809731021445
il m'a,0.0016580178450056621
bar le,0.0016575007244200085
encore temps,0.0016575007244200085
journal le,0.0016575007244200085
directeur général,0.0016537527546202316
la france,0.0016525519538513373
5 ans,0.0016513669916626134
partenariat avec,0.0016513057004479245
2 et,0.001651066496192014
en grand,0.0016509917737480852
un spectacle,0.0016506599742412403
aller au,0.0016505436919059323
vive les,0.0016505436919059323
new video,0.0016499102784167656
music video,0.001649296186155598
that is,0.0016485046197778045
nouveau billet,0.0016479275522203922
maintenant de,0.0016460111477359061
des grands,0.0016457506761072761
les pieds,0.0016453233433718901
in order,0.001644250970547285
l'ouverture du,0.0016441227537358411
ne reste,0.001643321132656922
mars http,0.0016425130670046331
es un,0.0016407827366405454
bon match,0.0016404798984955757
at the,0.001640133713790013
16 avril,0.0016396447251119063
the word,0.001639277333615554
au delà,0.0016384349915686072
st jean,0.0016379865179475
la collection,0.0016371918542361754
me and,0.0016364896082543526
le prochain,0.001635602258096048
city is,0.001635518333264133
22 mai,0.001634876273378189
pour 2,0.0016341872282733222
j'ai trouvé,0.0016340089979493023
km h,0.0016338859819692454
prochain à,0.001633299954787452
my life,0.0016331588210331631
à lévis,0.0016315194790503798
p http,0.001631190762535204
théâtre de,0.0016300685639431467
4 https,0.001629740038409576
i can't,0.001629496886667204
au centrevideotron,0.001629446983537444
great time,0.0016270058252086375
port de,0.0016266032296839092
crois que,0.0016260222578569463
des dizaines,0.0016251151417610902
les lignes,0.0016236843102156926
vous que,0.0016231931038779748
une journée,0.0016226181881195424
de charlesbourg,0.0016213107788447876
au secondaire,0.001620161230787089
view from,0.0016195382020272589
ici http,0.0016180911144612856
des pères,0.0016179986313766513
compte twitter,0.0016177156950239087
petit champlain,0.0016167393350033673
un atelier,0.0016165042744453024
régis labeaume,0.0016157007414225283
à longueuil,0.0016150888035272911
nous parle,0.0016150690356863933
a great,0.0016115630371917778
de presse,0.0016102025125818882
2015 de,0.0016099489362115626
de patrick,0.001608626598489689
en ligne,0.0016082680727962637
he is,0.0016075761429473027
du passé,0.0016069637577100769
pour nous,0.0016067490021002481
rt quoifaireaqc,0.0016067146160422148
le cadre,0.0016058091565256415
du canadien,0.0016052053199053936
de mes,0.0016044102117041778
rt ledevoir,0.0016040376095788407
de lac,0.0016038395225156882
the power,0.0016034973829113324
to love,0.0016027324003331604
souvenir de,0.0016016932156352871
la francophonie,0.001601533506278381
vidéo https,0.001601472839573697
11 ans,0.0016006062515478113
toute l'équipe,0.0015999249180803444
des premières,0.0015995920189064551
vous attendent,0.0015993809352407246
ce jeudi,0.0015984795633824384
entre amis,0.0015979714973214376
centaine de,0.0015977466327990182
4 6,0.0015971267155728186
des produits,0.0015950598880849509
du mois,0.0015944841430963967
25 mars,0.001594075951801896
mondiale du,0.001594075951801896
participation à,0.001594075951801896
tu es,0.0015932287226845556
là http,0.001591818850440532
de lancement,0.0015907409411048963
artistes de,0.0015903832319460768
la question,0.001588979715583888
rt mfbazzo,0.001588695312749672
good morning,0.0015874343812919236
moi une,0.0015871454531434502
la représentation,0.0015862681134235768
de rire,0.0015858257704211675
le feq,0.0015850880471036607
à ottawa,0.0015850839185086408
pour notre,0.0015844433110479051
kind of,0.0015838937502092468
6 juin,0.001583338456938277
partis politiques,0.001583338456938277
rt nicolasboisvert,0.001583280178144969
consultez le,0.0015827761968337198
belle façon,0.0015815071885265783
la coupe,0.0015799570963446635
politique https,0.0015796837890012288
une voiture,0.0015796387621771477
un chien,0.0015791049196904779
sidney crosby,0.001578212612675496
avril à,0.0015780137738359696
en marche,0.0015775473335739771
tout nouveau,0.0015774382178188268
place des,0.0015756710775444817
http t.c,0.0015735554090234498
very good,0.001573318616261577
a hâte,0.001572159543824944
the third,0.0015709553902495106
au 7,0.0015707933722580198
premier ministre,0.0015706594521296862
le vote,0.0015704396435411493
all time,0.001570216125360074
être plus,0.001570216125360074
ils vont,0.001570216125360074
the greatest,0.001570216125360074
will not,0.001570216125360074
with me,0.001570216125360074
sont avec,0.0015673162109806533
le samedi,0.001566905106060738
via radiocanadainfo,0.0015666709213256645
today and,0.0015647647473107243
gonna be,0.0015632021647046105
do you,0.0015624400572105917
looking forward,0.0015612811018033475
gagner un,0.0015612427003934713
1er mars,0.0015605914414523313
votre candidature,0.0015605914414523313
la corruption,0.0015603953892414381
vous avez,0.0015602244851727154
en avant,0.0015597633062138425
merci pour,0.0015588623701312879
au 15,0.0015575234824839836
樂 https,0.0015557319135118615
recherche du,0.0015550015785016236
social media,0.001554804469435886
bien au,0.001554338023172218
première journée,0.00155386093821667
du 25,0.0015511892899776004
je lui,0.001550228803306512
lire https,0.001550017705847953
today we,0.0015496428785151844
need to,0.001548657859807131
je viens,0.0015476598958564121
bon succès,0.0015474804298382992
des travaux,0.001546826627167301
spectacle à,0.001544494896627466
histoires de,0.0015443243933570125
des activités,0.0015438745626699677
à nos,0.0015433319321356052
in a,0.0015409403462716277
y http,0.0015407047894341354
philippe couillard,0.0015404346704238803
st denis,0.0015403469601214868
les réseaux,0.0015403082660380297
for us,0.0015398583663554324
des prix,0.0015396369130965533
parle de,0.001539447458205245
grosse soirée,0.0015389721557784372
15 mars,0.0015385666767526568
au colloque,0.0015385666767526568
mai 2017,0.0015385666767526568
live https,0.0015369634872685728
et moins,0.0015340108157495956
in the,0.0015327447363473244
de tête,0.0015320093299591585
7 http,0.00153089664358396
here in,0.0015308199638343469
au festival,0.001530014736992504
change de,0.0015285384327987477
parti québécois,0.0015284831718997494
fans de,0.0015275704269704096
jean philippe,0.0015259692437692674
rt justintrudeau,0.001525875639112672
you and,0.001525695360900822
quand un,0.0015246558636187175
la scène,0.0015241502571931424
the album,0.0015214341693855914
au centre,0.001520860238982172
reportage de,0.0015197909707792719
rapport de,0.001519000388660769
ses portes,0.0015188443839871015
de glace,0.0015166157688619164
mon dieu,0.00151632199653424
have a,0.0015157649193057955
les élus,0.0015156159870911804
la joie,0.0015151892452286736
5 au,0.0015117092180558886
québec du,0.0015115436028037353
dans saint,0.0015108882562800095
le vidéo,0.0015108055859953619
18 mars,0.0015106864830134526
du plq,0.0015106310338319322
dizaines de,0.0015099897647372178
nous souhaitons,0.0015099287830142756
ondes à,0.0015095765725618162
non http,0.0015084807784655364
présence de,0.0015079460325001354
est disponible,0.0015073395113296018
de l'hôtel,0.0015023604076192956
rue saint,0.0015023604076192956
know that,0.0015019111041380524
important to,0.0015018967223140117
rt laportestephane,0.0015016466844860886
you will,0.001501088611311702
du domaine,0.001500004174139295
la qualité,0.0014997087377640415
la croissance,0.0014990906551111992
festival d'été,0.0014987374860235066
la ville,0.0014987067880938767
jours http,0.001498624436857033
radio canada,0.0014980542456122202
de création,0.001496761334452656
26 avril,0.001496510053917808
français à,0.001496510053917808
fière de,0.0014964851566769465
this weekend,0.0014957178097341987
patrick lagacé,0.0014943344432245883
ouvert à,0.0014931621931300004
to get,0.0014919498663524232
des objets,0.0014916177885877272
31 mars,0.0014912489851401573
je sais,0.001490738016650703
la performance,0.001490353747186271
la fierté,0.0014899191715828579
i could,0.0014889876064945028
the nhl,0.0014887245408079475
félicitations à,0.0014882719722058486
la présentation,0.0014876953918758215
le café,0.001485863512831482
4 years,0.0014858266176009077
e s,0.0014853395780433133
la religion,0.0014844876355111095
un simple,0.001483699242329652
en concert,0.0014834578949294965
6 2,0.0014830938057080307
ce midi,0.00148303589045705
trois rivières,0.0014824922943123564
2 jours,0.0014823534392014977
de quebec,0.0014818407163869327
up and,0.001480882746260145
la rivière,0.0014805644834597483
ici https,0.0014798427161057297
voir les,0.0014793995548340391
est heureux,0.0014791698415475214
nous faire,0.001479059504794844
de pkp,0.001475135119043724
vous offre,0.0014740302442803298
l'université laval,0.0014737741715712715
a fait,0.001472385642427082
18 avril,0.0014723164148753901
du droit,0.0014723164148753901
saint charles,0.0014714669549545526
via sharethis,0.0014711403880439807
with us,0.0014706618291063915
en soirée,0.0014706501685158564
vous vous,0.001470631696197317
soir en,0.0014704738117947184
now available,0.001470002448551317
la hausse,0.001469372087295506
conférence de,0.001469311076948528
le spvq,0.0014687226017619573
4 octobre,0.0014687145338973787
nos deux,0.0014687145338973787
ont participé,0.0014687145338973787
prendre les,0.0014687145338973787
président des,0.0014687145338973787
vous même,0.0014687145338973787
wow les,0.0014687145338973787
étudiants de,0.0014686764614802743
que je,0.0014685724024220703
pour développer,0.0014684833963763534
tournée de,0.0014680645018062487
n'importe quoi,0.0014666650835621206
the olympics,0.001465211392946986
selon vous,0.0014648493961923392
can't believe,0.0014639017867889676
attention à,0.0014637594607180746
ma belle,0.0014633322652080317
je suis,0.001463059561651403
grande allée,0.0014623544602129686
wonder if,0.0014621415887931153
sur st,0.001461781992864178
mon amie,0.0014601752195516214
marie claude,0.0014596902888230601
en collaboration,0.0014589608624772064
les gros,0.0014585796291543347
rt voir,0.0014580731616914634
recherche des,0.0014569000770330571
copy of,0.001456529920661472
des vins,0.001456529920661472
vous prépare,0.001456529920661472
canada https,0.001455923442657177
i don't,0.0014555405415656061
hope you,0.0014550825833580382
a le,0.0014548033417549283
un show,0.0014526262641348213
is all,0.0014524098058314417
le niveau,0.0014519895106355645
de limoilou,0.0014507682210004658
la 1re,0.0014507682210004658
on our,0.0014505204781012652
santé http,0.0014504934303579016
list of,0.0014499961704741164
à 20,0.001449310106710648
bonne cause,0.0014486112252907347
culture https,0.0014477530047697714
19 septembre,0.001447614261810512
des plans,0.001447614261810512
participants de,0.001447614261810512
participation de,0.001447614261810512
when i,0.0014476133683110155
la foule,0.0014471357024943598
rendez vous,0.0014466296253583864
la http,0.00144334244028691
pq plq,0.0014432061287053325
la clientèle,0.0014422096685044955
sur l'autoroute,0.0014416641017375694
de production,0.001441601978236601
hauteur de,0.001441506888803075
nice to,0.0014412273464519227
connaissez vous,0.0014409697482723452
arrive à,0.0014404524785982566
vous accueillir,0.0014392374579314956
les points,0.0014378507490076012
sera au,0.0014377481919766015
30 min,0.0014365776028431912
the door,0.0014361233212109798
amp the,0.001435985364935689
en 5,0.001435985364935689
de bière,0.0014357342486410647
boxing day,0.0014356046986940241
des articles,0.0014356046986940241
off in,0.0014356046986940241
candidats de,0.0014354541777046612
les boys,0.001435181613647627
take care,0.0014350854388734105
de terminer,0.0014349792212436981
une centaine,0.001434932933974113
venez faire,0.0014343255437304313
de https,0.0014336889863457568
13 juin,0.0014335822364887891
la promo,0.0014330457626373291
dimanche matin,0.0014316478293153485
st laurent,0.001431151790813827
du festival,0.001431033395139453
that you,0.0014308715025665075
de voiture,0.0014303628905430496
i think,0.0014301583578016966
la science,0.0014295726235619714
le 28,0.0014295507186814968
ce magnifique,0.0014291686823271923
fini le,0.0014291686823271923
gagnants de,0.0014291686823271923
jazz de,0.0014291686823271923
mon travail,0.0014291686823271923
un week,0.0014291686823271923
bravo à,0.0014289166304005244
did you,0.001428836271414319
pendant le,0.0014285023304031212
sur votre,0.0014285023304031212
by the,0.0014276425403682963
en italie,0.0014271839540147715
prochain le,0.0014271839540147715
superbe soirée,0.0014271839540147715
a nice,0.0014263356936432354
le 4,0.0014259129108017247
getting a,0.0014257916743072362
à vous,0.0014255954210432241
notre soirée,0.0014253965830527894
de théâtre,0.0014251207358444917
quel point,0.0014250675447259247
vous donner,0.0014247081059154346
au 18,0.001424393771329803
nelson mandela,0.0014235312410733273
pour partager,0.0014197899013935907
rue st,0.0014196603944578083
au café,0.001418301857912036
lévis http,0.001418058727807891
high school,0.0014175786035224836
rt joseelegault,0.0014157656092430798
16 février,0.0014153438829221155
are just,0.0014153438829221155
ligne et,0.0014153438829221155
page http,0.0014153438829221155
des http,0.0014147685162357415
want to,0.0014145619644846976
i'm gonna,0.0014141810346107956
de garde,0.0014139920058691044
after the,0.001411539240560361
vous voir,0.001411539240560361
when the,0.001411539240560361
de base,0.001411291802663065
accident de,0.0014108044681602704
à 20h,0.001409399357871257
il reste,0.0014092208696676082
it on,0.0014090619107247902
avez aimé,0.0014086365453059083
city in,0.0014086365453059083
de pauline,0.0014086365453059083
être pour,0.0014086365453059083
faut bien,0.0014086365453059083
semaine http,0.00140850151647552
prix http,0.0014073823718611332
tard http,0.0014073823718611332
très fiers,0.0014073823718611332
un pays,0.0014050134333865366
28 mars,0.0014042911763648932
de style,0.0014042400517188113
rt f_cardinal,0.0014042400517188113
sont maintenant,0.0014037870342466447
bel article,0.0014026577687335988
maintenant les,0.0014025354382953576
député de,0.0014020150887562339
this game,0.0014018435045640696
québec dans,0.0014013991325639828
24 ans,0.0014013306425314153
pour lire,0.0014013306425314153
jusqu'à ce,0.0014011513495955678
belle photo,0.0014011129478787238
c'est tu,0.0014010051897514874
you you,0.0014004595563824969
to play,0.001397792902706959
mental health,0.0013961972084662949
à 9h,0.001395706576816976
a reçu,0.0013950194347961415
est ouvert,0.0013949521929713085
la glace,0.0013947550230133147
pauline marois,0.0013945663045377083
aux médias,0.0013941800615961406
on http,0.0013932602282533107
i still,0.001392562213346107
samedi et,0.0013909108311257804
a hard,0.001390029366894751
la table,0.0013892479712000138
au http,0.0013891403318958052
à lcn,0.0013887563334620881
cette femme,0.0013887563334620881
du musée,0.0013887563334620881
on fête,0.0013887563334620881
pas te,0.0013887563334620881
banque nationale,0.0013881719708639126
grand pas,0.0013881719708639126
même http,0.0013881719708639126
nationale http,0.0013881719708639126
un prix,0.0013873126575578362
and i,0.0013860190634526334
2 1,0.0013859435913725975
no one,0.0013855123727051833
arts du,0.001385428751929919
du show,0.0013852281096248561
en janvier,0.001385216723252242
en novembre,0.001385216723252242
en vélo,0.0013850665523641198
ce mois,0.0013848072219536942
un tour,0.0013844478020651656
wow rt,0.0013844218879768757
de produits,0.0013838267021154414
beaux arts,0.0013837506933579418
la rue,0.0013834624077515496
dans st,0.0013816318347126845
lundi à,0.0013815858313203319
who you,0.0013787933318758175
bonne fête,0.0013782346105228804
le défi,0.0013777123665010224
we must,0.0013774137123764268
ça y,0.001376980177006847
